# 本 snapshot 產生於 commit 482bacf（161 tests）
# 此為修復後現況基準，非跨版本永恆正確性證明。
# 產生時 §11.1 待決項為 53 項。
#
# 產生時之已知問題狀態：
#   [已修] 1. 旬空、月破顯示佔位符（L2 未接通）
#   [已修] 2. 逐爻推導全部「未有對應模板」
#   [已修] 3. 多軌頁只顯示三本、標「三家共識」
#   [已修] 4. 原文摺疊區「未提供逐字原文」
#   [已修] 5. 卦名不完整（「水雷」缺「屯」）—— L1 運算層
#   [已修] 6. 伏神 dump JSON、內部 TODO 標記洩漏
#   [已修] 7. 用神選擇疑無實際作用（L3）
#
# K／Y 僅呈現多軌材料，未把空亡、沖散或四神判語應用為效果語義。
case_index,hexagram_id,hexagram_name,lines,moving_mask,moving_positions,moving_count_expected,moving_count_actual,changed_lines_complete,hidden_count,failed_checks,placeholder_checks,exception_type,exception_message,result_class
1321,21,火澤睽,110101,40,4|6,2,2,true,1,,,,,normal
1322,21,火澤睽,110101,41,1|4|6,3,3,true,1,,,,,normal
1323,21,火澤睽,110101,42,2|4|6,3,3,true,1,,,,,normal
1324,21,火澤睽,110101,43,1|2|4|6,4,4,true,1,,,,,normal
1325,21,火澤睽,110101,44,3|4|6,3,3,true,1,,,,,normal
1326,21,火澤睽,110101,45,1|3|4|6,4,4,true,1,,,,,normal
1327,21,火澤睽,110101,46,2|3|4|6,4,4,true,1,,,,,normal
1328,21,火澤睽,110101,47,1|2|3|4|6,5,5,true,1,,,,,normal
1329,21,火澤睽,110101,48,5|6,2,2,true,1,,,,,normal
1330,21,火澤睽,110101,49,1|5|6,3,3,true,1,,,,,normal
1331,21,火澤睽,110101,50,2|5|6,3,3,true,1,,,,,normal
1332,21,火澤睽,110101,51,1|2|5|6,4,4,true,1,,,,,normal
1333,21,火澤睽,110101,52,3|5|6,3,3,true,1,,,,,normal
1334,21,火澤睽,110101,53,1|3|5|6,4,4,true,1,,,,,normal
1335,21,火澤睽,110101,54,2|3|5|6,4,4,true,1,,,,,normal
1336,21,火澤睽,110101,55,1|2|3|5|6,5,5,true,1,,,,,normal
1337,21,火澤睽,110101,56,4|5|6,3,3,true,1,,,,,normal
1338,21,火澤睽,110101,57,1|4|5|6,4,4,true,1,,,,,normal
1339,21,火澤睽,110101,58,2|4|5|6,4,4,true,1,,,,,normal
1340,21,火澤睽,110101,59,1|2|4|5|6,5,5,true,1,,,,,normal
1341,21,火澤睽,110101,60,3|4|5|6,4,4,true,1,,,,,normal
1342,21,火澤睽,110101,61,1|3|4|5|6,5,5,true,1,,,,,normal
1343,21,火澤睽,110101,62,2|3|4|5|6,5,5,true,1,,,,,normal
1344,21,火澤睽,110101,63,1|2|3|4|5|6,6,6,true,1,,,,,normal
1345,22,天澤履,110111,0,,0,0,true,1,,,,,normal
1346,22,天澤履,110111,1,1,1,1,true,1,,,,,normal
1347,22,天澤履,110111,2,2,1,1,true,1,,,,,normal
1348,22,天澤履,110111,3,1|2,2,2,true,1,,,,,normal
1349,22,天澤履,110111,4,3,1,1,true,1,,,,,normal
1350,22,天澤履,110111,5,1|3,2,2,true,1,,,,,normal
1351,22,天澤履,110111,6,2|3,2,2,true,1,,,,,normal
1352,22,天澤履,110111,7,1|2|3,3,3,true,1,,,,,normal
1353,22,天澤履,110111,8,4,1,1,true,1,,,,,normal
1354,22,天澤履,110111,9,1|4,2,2,true,1,,,,,normal
1355,22,天澤履,110111,10,2|4,2,2,true,1,,,,,normal
1356,22,天澤履,110111,11,1|2|4,3,3,true,1,,,,,normal
1357,22,天澤履,110111,12,3|4,2,2,true,1,,,,,normal
1358,22,天澤履,110111,13,1|3|4,3,3,true,1,,,,,normal
1359,22,天澤履,110111,14,2|3|4,3,3,true,1,,,,,normal
1360,22,天澤履,110111,15,1|2|3|4,4,4,true,1,,,,,normal
1361,22,天澤履,110111,16,5,1,1,true,1,,,,,normal
1362,22,天澤履,110111,17,1|5,2,2,true,1,,,,,normal
1363,22,天澤履,110111,18,2|5,2,2,true,1,,,,,normal
1364,22,天澤履,110111,19,1|2|5,3,3,true,1,,,,,normal
1365,22,天澤履,110111,20,3|5,2,2,true,1,,,,,normal
1366,22,天澤履,110111,21,1|3|5,3,3,true,1,,,,,normal
1367,22,天澤履,110111,22,2|3|5,3,3,true,1,,,,,normal
1368,22,天澤履,110111,23,1|2|3|5,4,4,true,1,,,,,normal
1369,22,天澤履,110111,24,4|5,2,2,true,1,,,,,normal
1370,22,天澤履,110111,25,1|4|5,3,3,true,1,,,,,normal
1371,22,天澤履,110111,26,2|4|5,3,3,true,1,,,,,normal
1372,22,天澤履,110111,27,1|2|4|5,4,4,true,1,,,,,normal
1373,22,天澤履,110111,28,3|4|5,3,3,true,1,,,,,normal
1374,22,天澤履,110111,29,1|3|4|5,4,4,true,1,,,,,normal
1375,22,天澤履,110111,30,2|3|4|5,4,4,true,1,,,,,normal
1376,22,天澤履,110111,31,1|2|3|4|5,5,5,true,1,,,,,normal
1377,22,天澤履,110111,32,6,1,1,true,1,,,,,normal
1378,22,天澤履,110111,33,1|6,2,2,true,1,,,,,normal
1379,22,天澤履,110111,34,2|6,2,2,true,1,,,,,normal
1380,22,天澤履,110111,35,1|2|6,3,3,true,1,,,,,normal
1381,22,天澤履,110111,36,3|6,2,2,true,1,,,,,normal
1382,22,天澤履,110111,37,1|3|6,3,3,true,1,,,,,normal
1383,22,天澤履,110111,38,2|3|6,3,3,true,1,,,,,normal
1384,22,天澤履,110111,39,1|2|3|6,4,4,true,1,,,,,normal
1385,22,天澤履,110111,40,4|6,2,2,true,1,,,,,normal
1386,22,天澤履,110111,41,1|4|6,3,3,true,1,,,,,normal
1387,22,天澤履,110111,42,2|4|6,3,3,true,1,,,,,normal
1388,22,天澤履,110111,43,1|2|4|6,4,4,true,1,,,,,normal
1389,22,天澤履,110111,44,3|4|6,3,3,true,1,,,,,normal
1390,22,天澤履,110111,45,1|3|4|6,4,4,true,1,,,,,normal
1391,22,天澤履,110111,46,2|3|4|6,4,4,true,1,,,,,normal
1392,22,天澤履,110111,47,1|2|3|4|6,5,5,true,1,,,,,normal
1393,22,天澤履,110111,48,5|6,2,2,true,1,,,,,normal
1394,22,天澤履,110111,49,1|5|6,3,3,true,1,,,,,normal
1395,22,天澤履,110111,50,2|5|6,3,3,true,1,,,,,normal
1396,22,天澤履,110111,51,1|2|5|6,4,4,true,1,,,,,normal
1397,22,天澤履,110111,52,3|5|6,3,3,true,1,,,,,normal
1398,22,天澤履,110111,53,1|3|5|6,4,4,true,1,,,,,normal
1399,22,天澤履,110111,54,2|3|5|6,4,4,true,1,,,,,normal
1400,22,天澤履,110111,55,1|2|3|5|6,5,5,true,1,,,,,normal
1401,22,天澤履,110111,56,4|5|6,3,3,true,1,,,,,normal
1402,22,天澤履,110111,57,1|4|5|6,4,4,true,1,,,,,normal
1403,22,天澤履,110111,58,2|4|5|6,4,4,true,1,,,,,normal
1404,22,天澤履,110111,59,1|2|4|5|6,5,5,true,1,,,,,normal
1405,22,天澤履,110111,60,3|4|5|6,4,4,true,1,,,,,normal
1406,22,天澤履,110111,61,1|3|4|5|6,5,5,true,1,,,,,normal
1407,22,天澤履,110111,62,2|3|4|5|6,5,5,true,1,,,,,normal
1408,22,天澤履,110111,63,1|2|3|4|5|6,6,6,true,1,,,,,normal
1409,23,風澤中孚,110011,0,,0,0,true,2,,,,,normal
1410,23,風澤中孚,110011,1,1,1,1,true,2,,,,,normal
1411,23,風澤中孚,110011,2,2,1,1,true,2,,,,,normal
1412,23,風澤中孚,110011,3,1|2,2,2,true,2,,,,,normal
1413,23,風澤中孚,110011,4,3,1,1,true,2,,,,,normal
1414,23,風澤中孚,110011,5,1|3,2,2,true,2,,,,,normal
1415,23,風澤中孚,110011,6,2|3,2,2,true,2,,,,,normal
1416,23,風澤中孚,110011,7,1|2|3,3,3,true,2,,,,,normal
1417,23,風澤中孚,110011,8,4,1,1,true,2,,,,,normal
1418,23,風澤中孚,110011,9,1|4,2,2,true,2,,,,,normal
1419,23,風澤中孚,110011,10,2|4,2,2,true,2,,,,,normal
1420,23,風澤中孚,110011,11,1|2|4,3,3,true,2,,,,,normal
1421,23,風澤中孚,110011,12,3|4,2,2,true,2,,,,,normal
1422,23,風澤中孚,110011,13,1|3|4,3,3,true,2,,,,,normal
1423,23,風澤中孚,110011,14,2|3|4,3,3,true,2,,,,,normal
1424,23,風澤中孚,110011,15,1|2|3|4,4,4,true,2,,,,,normal
1425,23,風澤中孚,110011,16,5,1,1,true,2,,,,,normal
1426,23,風澤中孚,110011,17,1|5,2,2,true,2,,,,,normal
1427,23,風澤中孚,110011,18,2|5,2,2,true,2,,,,,normal
1428,23,風澤中孚,110011,19,1|2|5,3,3,true,2,,,,,normal
1429,23,風澤中孚,110011,20,3|5,2,2,true,2,,,,,normal
1430,23,風澤中孚,110011,21,1|3|5,3,3,true,2,,,,,normal
1431,23,風澤中孚,110011,22,2|3|5,3,3,true,2,,,,,normal
1432,23,風澤中孚,110011,23,1|2|3|5,4,4,true,2,,,,,normal
1433,23,風澤中孚,110011,24,4|5,2,2,true,2,,,,,normal
1434,23,風澤中孚,110011,25,1|4|5,3,3,true,2,,,,,normal
1435,23,風澤中孚,110011,26,2|4|5,3,3,true,2,,,,,normal
1436,23,風澤中孚,110011,27,1|2|4|5,4,4,true,2,,,,,normal
1437,23,風澤中孚,110011,28,3|4|5,3,3,true,2,,,,,normal
1438,23,風澤中孚,110011,29,1|3|4|5,4,4,true,2,,,,,normal
1439,23,風澤中孚,110011,30,2|3|4|5,4,4,true,2,,,,,normal
1440,23,風澤中孚,110011,31,1|2|3|4|5,5,5,true,2,,,,,normal
1441,23,風澤中孚,110011,32,6,1,1,true,2,,,,,normal
1442,23,風澤中孚,110011,33,1|6,2,2,true,2,,,,,normal
1443,23,風澤中孚,110011,34,2|6,2,2,true,2,,,,,normal
1444,23,風澤中孚,110011,35,1|2|6,3,3,true,2,,,,,normal
1445,23,風澤中孚,110011,36,3|6,2,2,true,2,,,,,normal
1446,23,風澤中孚,110011,37,1|3|6,3,3,true,2,,,,,normal
1447,23,風澤中孚,110011,38,2|3|6,3,3,true,2,,,,,normal
1448,23,風澤中孚,110011,39,1|2|3|6,4,4,true,2,,,,,normal
1449,23,風澤中孚,110011,40,4|6,2,2,true,2,,,,,normal
1450,23,風澤中孚,110011,41,1|4|6,3,3,true,2,,,,,normal
1451,23,風澤中孚,110011,42,2|4|6,3,3,true,2,,,,,normal
1452,23,風澤中孚,110011,43,1|2|4|6,4,4,true,2,,,,,normal
1453,23,風澤中孚,110011,44,3|4|6,3,3,true,2,,,,,normal
1454,23,風澤中孚,110011,45,1|3|4|6,4,4,true,2,,,,,normal
1455,23,風澤中孚,110011,46,2|3|4|6,4,4,true,2,,,,,normal
1456,23,風澤中孚,110011,47,1|2|3|4|6,5,5,true,2,,,,,normal
1457,23,風澤中孚,110011,48,5|6,2,2,true,2,,,,,normal
1458,23,風澤中孚,110011,49,1|5|6,3,3,true,2,,,,,normal
1459,23,風澤中孚,110011,50,2|5|6,3,3,true,2,,,,,normal
1460,23,風澤中孚,110011,51,1|2|5|6,4,4,true,2,,,,,normal
1461,23,風澤中孚,110011,52,3|5|6,3,3,true,2,,,,,normal
1462,23,風澤中孚,110011,53,1|3|5|6,4,4,true,2,,,,,normal
1463,23,風澤中孚,110011,54,2|3|5|6,4,4,true,2,,,,,normal
1464,23,風澤中孚,110011,55,1|2|3|5|6,5,5,true,2,,,,,normal
1465,23,風澤中孚,110011,56,4|5|6,3,3,true,2,,,,,normal
1466,23,風澤中孚,110011,57,1|4|5|6,4,4,true,2,,,,,normal
1467,23,風澤中孚,110011,58,2|4|5|6,4,4,true,2,,,,,normal
1468,23,風澤中孚,110011,59,1|2|4|5|6,5,5,true,2,,,,,normal
1469,23,風澤中孚,110011,60,3|4|5|6,4,4,true,2,,,,,normal
1470,23,風澤中孚,110011,61,1|3|4|5|6,5,5,true,2,,,,,normal
1471,23,風澤中孚,110011,62,2|3|4|5|6,5,5,true,2,,,,,normal
1472,23,風澤中孚,110011,63,1|2|3|4|5|6,6,6,true,2,,,,,normal
1473,24,風山漸,001011,0,,0,0,true,1,,,,,normal
1474,24,風山漸,001011,1,1,1,1,true,1,,,,,normal
1475,24,風山漸,001011,2,2,1,1,true,1,,,,,normal
1476,24,風山漸,001011,3,1|2,2,2,true,1,,,,,normal
1477,24,風山漸,001011,4,3,1,1,true,1,,,,,normal
1478,24,風山漸,001011,5,1|3,2,2,true,1,,,,,normal
1479,24,風山漸,001011,6,2|3,2,2,true,1,,,,,normal
1480,24,風山漸,001011,7,1|2|3,3,3,true,1,,,,,normal
1481,24,風山漸,001011,8,4,1,1,true,1,,,,,normal
1482,24,風山漸,001011,9,1|4,2,2,true,1,,,,,normal
1483,24,風山漸,001011,10,2|4,2,2,true,1,,,,,normal
1484,24,風山漸,001011,11,1|2|4,3,3,true,1,,,,,normal
1485,24,風山漸,001011,12,3|4,2,2,true,1,,,,,normal
1486,24,風山漸,001011,13,1|3|4,3,3,true,1,,,,,normal
1487,24,風山漸,001011,14,2|3|4,3,3,true,1,,,,,normal
1488,24,風山漸,001011,15,1|2|3|4,4,4,true,1,,,,,normal
1489,24,風山漸,001011,16,5,1,1,true,1,,,,,normal
1490,24,風山漸,001011,17,1|5,2,2,true,1,,,,,normal
1491,24,風山漸,001011,18,2|5,2,2,true,1,,,,,normal
1492,24,風山漸,001011,19,1|2|5,3,3,true,1,,,,,normal
1493,24,風山漸,001011,20,3|5,2,2,true,1,,,,,normal
1494,24,風山漸,001011,21,1|3|5,3,3,true,1,,,,,normal
1495,24,風山漸,001011,22,2|3|5,3,3,true,1,,,,,normal
1496,24,風山漸,001011,23,1|2|3|5,4,4,true,1,,,,,normal
1497,24,風山漸,001011,24,4|5,2,2,true,1,,,,,normal
1498,24,風山漸,001011,25,1|4|5,3,3,true,1,,,,,normal
1499,24,風山漸,001011,26,2|4|5,3,3,true,1,,,,,normal
1500,24,風山漸,001011,27,1|2|4|5,4,4,true,1,,,,,normal
1501,24,風山漸,001011,28,3|4|5,3,3,true,1,,,,,normal
1502,24,風山漸,001011,29,1|3|4|5,4,4,true,1,,,,,normal
1503,24,風山漸,001011,30,2|3|4|5,4,4,true,1,,,,,normal
1504,24,風山漸,001011,31,1|2|3|4|5,5,5,true,1,,,,,normal
1505,24,風山漸,001011,32,6,1,1,true,1,,,,,normal
1506,24,風山漸,001011,33,1|6,2,2,true,1,,,,,normal
1507,24,風山漸,001011,34,2|6,2,2,true,1,,,,,normal
1508,24,風山漸,001011,35,1|2|6,3,3,true,1,,,,,normal
1509,24,風山漸,001011,36,3|6,2,2,true,1,,,,,normal
1510,24,風山漸,001011,37,1|3|6,3,3,true,1,,,,,normal
1511,24,風山漸,001011,38,2|3|6,3,3,true,1,,,,,normal
1512,24,風山漸,001011,39,1|2|3|6,4,4,true,1,,,,,normal
1513,24,風山漸,001011,40,4|6,2,2,true,1,,,,,normal
1514,24,風山漸,001011,41,1|4|6,3,3,true,1,,,,,normal
1515,24,風山漸,001011,42,2|4|6,3,3,true,1,,,,,normal
1516,24,風山漸,001011,43,1|2|4|6,4,4,true,1,,,,,normal
1517,24,風山漸,001011,44,3|4|6,3,3,true,1,,,,,normal
1518,24,風山漸,001011,45,1|3|4|6,4,4,true,1,,,,,normal
1519,24,風山漸,001011,46,2|3|4|6,4,4,true,1,,,,,normal
1520,24,風山漸,001011,47,1|2|3|4|6,5,5,true,1,,,,,normal
1521,24,風山漸,001011,48,5|6,2,2,true,1,,,,,normal
1522,24,風山漸,001011,49,1|5|6,3,3,true,1,,,,,normal
1523,24,風山漸,001011,50,2|5|6,3,3,true,1,,,,,normal
1524,24,風山漸,001011,51,1|2|5|6,4,4,true,1,,,,,normal
1525,24,風山漸,001011,52,3|5|6,3,3,true,1,,,,,normal
1526,24,風山漸,001011,53,1|3|5|6,4,4,true,1,,,,,normal
1527,24,風山漸,001011,54,2|3|5|6,4,4,true,1,,,,,normal
1528,24,風山漸,001011,55,1|2|3|5|6,5,5,true,1,,,,,normal
1529,24,風山漸,001011,56,4|5|6,3,3,true,1,,,,,normal
1530,24,風山漸,001011,57,1|4|5|6,4,4,true,1,,,,,normal
1531,24,風山漸,001011,58,2|4|5|6,4,4,true,1,,,,,normal
1532,24,風山漸,001011,59,1|2|4|5|6,5,5,true,1,,,,,normal
1533,24,風山漸,001011,60,3|4|5|6,4,4,true,1,,,,,normal
1534,24,風山漸,001011,61,1|3|4|5|6,5,5,true,1,,,,,normal
1535,24,風山漸,001011,62,2|3|4|5|6,5,5,true,1,,,,,normal
1536,24,風山漸,001011,63,1|2|3|4|5|6,6,6,true,1,,,,,normal
1537,25,震為雷,100100,0,,0,0,true,0,,,,,normal
1538,25,震為雷,100100,1,1,1,1,true,0,,,,,normal
1539,25,震為雷,100100,2,2,1,1,true,0,,,,,normal
1540,25,震為雷,100100,3,1|2,2,2,true,0,,,,,normal
1541,25,震為雷,100100,4,3,1,1,true,0,,,,,normal
1542,25,震為雷,100100,5,1|3,2,2,true,0,,,,,normal
1543,25,震為雷,100100,6,2|3,2,2,true,0,,,,,normal
1544,25,震為雷,100100,7,1|2|3,3,3,true,0,,,,,normal
1545,25,震為雷,100100,8,4,1,1,true,0,,,,,normal
1546,25,震為雷,100100,9,1|4,2,2,true,0,,,,,normal
1547,25,震為雷,100100,10,2|4,2,2,true,0,,,,,normal
1548,25,震為雷,100100,11,1|2|4,3,3,true,0,,,,,normal
1549,25,震為雷,100100,12,3|4,2,2,true,0,,,,,normal
1550,25,震為雷,100100,13,1|3|4,3,3,true,0,,,,,normal
1551,25,震為雷,100100,14,2|3|4,3,3,true,0,,,,,normal
1552,25,震為雷,100100,15,1|2|3|4,4,4,true,0,,,,,normal
1553,25,震為雷,100100,16,5,1,1,true,0,,,,,normal
1554,25,震為雷,100100,17,1|5,2,2,true,0,,,,,normal
1555,25,震為雷,100100,18,2|5,2,2,true,0,,,,,normal
1556,25,震為雷,100100,19,1|2|5,3,3,true,0,,,,,normal
1557,25,震為雷,100100,20,3|5,2,2,true,0,,,,,normal
1558,25,震為雷,100100,21,1|3|5,3,3,true,0,,,,,normal
1559,25,震為雷,100100,22,2|3|5,3,3,true,0,,,,,normal
1560,25,震為雷,100100,23,1|2|3|5,4,4,true,0,,,,,normal
1561,25,震為雷,100100,24,4|5,2,2,true,0,,,,,normal
1562,25,震為雷,100100,25,1|4|5,3,3,true,0,,,,,normal
1563,25,震為雷,100100,26,2|4|5,3,3,true,0,,,,,normal
1564,25,震為雷,100100,27,1|2|4|5,4,4,true,0,,,,,normal
1565,25,震為雷,100100,28,3|4|5,3,3,true,0,,,,,normal
1566,25,震為雷,100100,29,1|3|4|5,4,4,true,0,,,,,normal
1567,25,震為雷,100100,30,2|3|4|5,4,4,true,0,,,,,normal
1568,25,震為雷,100100,31,1|2|3|4|5,5,5,true,0,,,,,normal
1569,25,震為雷,100100,32,6,1,1,true,0,,,,,normal
1570,25,震為雷,100100,33,1|6,2,2,true,0,,,,,normal
1571,25,震為雷,100100,34,2|6,2,2,true,0,,,,,normal
1572,25,震為雷,100100,35,1|2|6,3,3,true,0,,,,,normal
1573,25,震為雷,100100,36,3|6,2,2,true,0,,,,,normal
1574,25,震為雷,100100,37,1|3|6,3,3,true,0,,,,,normal
1575,25,震為雷,100100,38,2|3|6,3,3,true,0,,,,,normal
1576,25,震為雷,100100,39,1|2|3|6,4,4,true,0,,,,,normal
1577,25,震為雷,100100,40,4|6,2,2,true,0,,,,,normal
1578,25,震為雷,100100,41,1|4|6,3,3,true,0,,,,,normal
1579,25,震為雷,100100,42,2|4|6,3,3,true,0,,,,,normal
1580,25,震為雷,100100,43,1|2|4|6,4,4,true,0,,,,,normal
1581,25,震為雷,100100,44,3|4|6,3,3,true,0,,,,,normal
1582,25,震為雷,100100,45,1|3|4|6,4,4,true,0,,,,,normal
1583,25,震為雷,100100,46,2|3|4|6,4,4,true,0,,,,,normal
1584,25,震為雷,100100,47,1|2|3|4|6,5,5,true,0,,,,,normal
1585,25,震為雷,100100,48,5|6,2,2,true,0,,,,,normal
1586,25,震為雷,100100,49,1|5|6,3,3,true,0,,,,,normal
1587,25,震為雷,100100,50,2|5|6,3,3,true,0,,,,,normal
1588,25,震為雷,100100,51,1|2|5|6,4,4,true,0,,,,,normal
1589,25,震為雷,100100,52,3|5|6,3,3,true,0,,,,,normal
1590,25,震為雷,100100,53,1|3|5|6,4,4,true,0,,,,,normal
1591,25,震為雷,100100,54,2|3|5|6,4,4,true,0,,,,,normal
1592,25,震為雷,100100,55,1|2|3|5|6,5,5,true,0,,,,,normal
1593,25,震為雷,100100,56,4|5|6,3,3,true,0,,,,,normal
1594,25,震為雷,100100,57,1|4|5|6,4,4,true,0,,,,,normal
1595,25,震為雷,100100,58,2|4|5|6,4,4,true,0,,,,,normal
1596,25,震為雷,100100,59,1|2|4|5|6,5,5,true,0,,,,,normal
1597,25,震為雷,100100,60,3|4|5|6,4,4,true,0,,,,,normal
1598,25,震為雷,100100,61,1|3|4|5|6,5,5,true,0,,,,,normal
1599,25,震為雷,100100,62,2|3|4|5|6,5,5,true,0,,,,,normal
1600,25,震為雷,100100,63,1|2|3|4|5|6,6,6,true,0,,,,,normal
1601,26,雷地豫,000100,0,,0,0,true,1,,,,,normal
1602,26,雷地豫,000100,1,1,1,1,true,1,,,,,normal
1603,26,雷地豫,000100,2,2,1,1,true,1,,,,,normal
1604,26,雷地豫,000100,3,1|2,2,2,true,1,,,,,normal
1605,26,雷地豫,000100,4,3,1,1,true,1,,,,,normal
1606,26,雷地豫,000100,5,1|3,2,2,true,1,,,,,normal
1607,26,雷地豫,000100,6,2|3,2,2,true,1,,,,,normal
1608,26,雷地豫,000100,7,1|2|3,3,3,true,1,,,,,normal
1609,26,雷地豫,000100,8,4,1,1,true,1,,,,,normal
1610,26,雷地豫,000100,9,1|4,2,2,true,1,,,,,normal
1611,26,雷地豫,000100,10,2|4,2,2,true,1,,,,,normal
1612,26,雷地豫,000100,11,1|2|4,3,3,true,1,,,,,normal
1613,26,雷地豫,000100,12,3|4,2,2,true,1,,,,,normal
1614,26,雷地豫,000100,13,1|3|4,3,3,true,1,,,,,normal
1615,26,雷地豫,000100,14,2|3|4,3,3,true,1,,,,,normal
1616,26,雷地豫,000100,15,1|2|3|4,4,4,true,1,,,,,normal
1617,26,雷地豫,000100,16,5,1,1,true,1,,,,,normal
1618,26,雷地豫,000100,17,1|5,2,2,true,1,,,,,normal
1619,26,雷地豫,000100,18,2|5,2,2,true,1,,,,,normal
1620,26,雷地豫,000100,19,1|2|5,3,3,true,1,,,,,normal
1621,26,雷地豫,000100,20,3|5,2,2,true,1,,,,,normal
1622,26,雷地豫,000100,21,1|3|5,3,3,true,1,,,,,normal
1623,26,雷地豫,000100,22,2|3|5,3,3,true,1,,,,,normal
1624,26,雷地豫,000100,23,1|2|3|5,4,4,true,1,,,,,normal
1625,26,雷地豫,000100,24,4|5,2,2,true,1,,,,,normal
1626,26,雷地豫,000100,25,1|4|5,3,3,true,1,,,,,normal
1627,26,雷地豫,000100,26,2|4|5,3,3,true,1,,,,,normal
1628,26,雷地豫,000100,27,1|2|4|5,4,4,true,1,,,,,normal
1629,26,雷地豫,000100,28,3|4|5,3,3,true,1,,,,,normal
1630,26,雷地豫,000100,29,1|3|4|5,4,4,true,1,,,,,normal
1631,26,雷地豫,000100,30,2|3|4|5,4,4,true,1,,,,,normal
1632,26,雷地豫,000100,31,1|2|3|4|5,5,5,true,1,,,,,normal
1633,26,雷地豫,000100,32,6,1,1,true,1,,,,,normal
1634,26,雷地豫,000100,33,1|6,2,2,true,1,,,,,normal
1635,26,雷地豫,000100,34,2|6,2,2,true,1,,,,,normal
1636,26,雷地豫,000100,35,1|2|6,3,3,true,1,,,,,normal
1637,26,雷地豫,000100,36,3|6,2,2,true,1,,,,,normal
1638,26,雷地豫,000100,37,1|3|6,3,3,true,1,,,,,normal
1639,26,雷地豫,000100,38,2|3|6,3,3,true,1,,,,,normal
1640,26,雷地豫,000100,39,1|2|3|6,4,4,true,1,,,,,normal
1641,26,雷地豫,000100,40,4|6,2,2,true,1,,,,,normal
1642,26,雷地豫,000100,41,1|4|6,3,3,true,1,,,,,normal
1643,26,雷地豫,000100,42,2|4|6,3,3,true,1,,,,,normal
1644,26,雷地豫,000100,43,1|2|4|6,4,4,true,1,,,,,normal
1645,26,雷地豫,000100,44,3|4|6,3,3,true,1,,,,,normal
1646,26,雷地豫,000100,45,1|3|4|6,4,4,true,1,,,,,normal
1647,26,雷地豫,000100,46,2|3|4|6,4,4,true,1,,,,,normal
1648,26,雷地豫,000100,47,1|2|3|4|6,5,5,true,1,,,,,normal
1649,26,雷地豫,000100,48,5|6,2,2,true,1,,,,,normal
1650,26,雷地豫,000100,49,1|5|6,3,3,true,1,,,,,normal
1651,26,雷地豫,000100,50,2|5|6,3,3,true,1,,,,,normal
1652,26,雷地豫,000100,51,1|2|5|6,4,4,true,1,,,,,normal
1653,26,雷地豫,000100,52,3|5|6,3,3,true,1,,,,,normal
1654,26,雷地豫,000100,53,1|3|5|6,4,4,true,1,,,,,normal
1655,26,雷地豫,000100,54,2|3|5|6,4,4,true,1,,,,,normal
1656,26,雷地豫,000100,55,1|2|3|5|6,5,5,true,1,,,,,normal
1657,26,雷地豫,000100,56,4|5|6,3,3,true,1,,,,,normal
1658,26,雷地豫,000100,57,1|4|5|6,4,4,true,1,,,,,normal
1659,26,雷地豫,000100,58,2|4|5|6,4,4,true,1,,,,,normal
1660,26,雷地豫,000100,59,1|2|4|5|6,5,5,true,1,,,,,normal
1661,26,雷地豫,000100,60,3|4|5|6,4,4,true,1,,,,,normal
1662,26,雷地豫,000100,61,1|3|4|5|6,5,5,true,1,,,,,normal
1663,26,雷地豫,000100,62,2|3|4|5|6,5,5,true,1,,,,,normal
1664,26,雷地豫,000100,63,1|2|3|4|5|6,6,6,true,1,,,,,normal
1665,27,雷水解,010100,0,,0,0,true,1,,,,,normal
1666,27,雷水解,010100,1,1,1,1,true,1,,,,,normal
1667,27,雷水解,010100,2,2,1,1,true,1,,,,,normal
1668,27,雷水解,010100,3,1|2,2,2,true,1,,,,,normal
1669,27,雷水解,010100,4,3,1,1,true,1,,,,,normal
1670,27,雷水解,010100,5,1|3,2,2,true,1,,,,,normal
1671,27,雷水解,010100,6,2|3,2,2,true,1,,,,,normal
1672,27,雷水解,010100,7,1|2|3,3,3,true,1,,,,,normal
1673,27,雷水解,010100,8,4,1,1,true,1,,,,,normal
1674,27,雷水解,010100,9,1|4,2,2,true,1,,,,,normal
1675,27,雷水解,010100,10,2|4,2,2,true,1,,,,,normal
1676,27,雷水解,010100,11,1|2|4,3,3,true,1,,,,,normal
1677,27,雷水解,010100,12,3|4,2,2,true,1,,,,,normal
1678,27,雷水解,010100,13,1|3|4,3,3,true,1,,,,,normal
1679,27,雷水解,010100,14,2|3|4,3,3,true,1,,,,,normal
1680,27,雷水解,010100,15,1|2|3|4,4,4,true,1,,,,,normal
1681,27,雷水解,010100,16,5,1,1,true,1,,,,,normal
1682,27,雷水解,010100,17,1|5,2,2,true,1,,,,,normal
1683,27,雷水解,010100,18,2|5,2,2,true,1,,,,,normal
1684,27,雷水解,010100,19,1|2|5,3,3,true,1,,,,,normal
1685,27,雷水解,010100,20,3|5,2,2,true,1,,,,,normal
1686,27,雷水解,010100,21,1|3|5,3,3,true,1,,,,,normal
1687,27,雷水解,010100,22,2|3|5,3,3,true,1,,,,,normal
1688,27,雷水解,010100,23,1|2|3|5,4,4,true,1,,,,,normal
1689,27,雷水解,010100,24,4|5,2,2,true,1,,,,,normal
1690,27,雷水解,010100,25,1|4|5,3,3,true,1,,,,,normal
