# 本 snapshot 產生於 commit 06167f7（133 tests）
# 此為修復後現況基準，非跨版本永恆正確性證明。
#
# 產生時之已知問題狀態：
#   [已修] 1. 旬空、月破顯示佔位符（L2 未接通）
#   [已修] 2. 逐爻推導全部「未有對應模板」
#   [已修] 3. 多軌頁只顯示三本、標「三家共識」
#   [部分修復] 4. 原文摺疊區主流程已接通；C1-R2／增刪卜易仍有一格原文 fallback 缺口
#   [已修] 5. 卦名不完整（「水雷」缺「屯」）—— L1 運算層
#   [未修] 6. 伏神 dump JSON、內部 TODO 標記洩漏
#   [已修] 7. 用神選擇疑無實際作用（L3）
#
# 後續修復 4、6 後須重新產生 snapshot 並更新本檔頭。
case_index,hexagram_id,hexagram_name,moving_pattern,moving_positions,month_branch,day_ganzhi,xunkong,month_break_branch,seasonal_states,empty_line_count,month_break_line_count,template_missing_lines,template_missing_contexts,c1_hits,c15_hits,failed_checks,placeholder_checks,exception_type,exception_message,result_class
48203,23,風澤中孚,static,,亥,丙戌,午|未,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48204,23,風澤中孚,static,,亥,丁亥,午|未,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48205,23,風澤中孚,static,,亥,戊子,午|未,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48206,23,風澤中孚,static,,亥,己丑,午|未,巳,死|相|囚|囚|死|相,1,2,,,4:休囚之爻遇日沖,1:靜爻遇沖|4:空爻遇沖|5:靜爻遇沖,,,,,normal
48207,23,風澤中孚,static,,亥,庚寅,午|未,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48208,23,風澤中孚,static,,亥,辛卯,午|未,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48209,23,風澤中孚,static,,亥,壬辰,午|未,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48210,23,風澤中孚,static,,亥,癸巳,午|未,巳,死|相|囚|囚|死|相,1,2,,,1:臨日月之爻遇沖|5:臨日月之爻遇沖,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48211,23,風澤中孚,static,,亥,甲午,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,,1:空爻遇沖|5:空爻遇沖,,,,,normal
48212,23,風澤中孚,static,,亥,乙未,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,3:休囚之爻遇日沖,1:空爻遇沖|3:靜爻遇沖|5:空爻遇沖,,,,,normal
48213,23,風澤中孚,static,,亥,丙申,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,,1:空爻遇沖|5:空爻遇沖,,,,,normal
48214,23,風澤中孚,static,,亥,丁酉,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,2:旺相之爻遇沖|6:旺相之爻遇沖,1:空爻遇沖|2:靜爻遇沖|5:空爻遇沖|6:靜爻遇沖,,,,,normal
48215,23,風澤中孚,static,,亥,戊戌,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,,1:空爻遇沖|5:空爻遇沖,,,,,normal
48216,23,風澤中孚,static,,亥,己亥,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,,1:空爻遇沖|5:空爻遇沖,,,,,normal
48217,23,風澤中孚,static,,亥,庚子,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,,1:空爻遇沖|5:空爻遇沖,,,,,normal
48218,23,風澤中孚,static,,亥,辛丑,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,4:休囚之爻遇日沖,1:空爻遇沖|4:靜爻遇沖|5:空爻遇沖,,,,,normal
48219,23,風澤中孚,static,,亥,壬寅,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,,1:空爻遇沖|5:空爻遇沖,,,,,normal
48220,23,風澤中孚,static,,亥,癸卯,辰|巳,巳,死|相|囚|囚|死|相,2,2,,,,1:空爻遇沖|5:空爻遇沖,,,,,normal
48221,23,風澤中孚,static,,亥,甲辰,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48222,23,風澤中孚,static,,亥,乙巳,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,1:臨日月之爻遇沖|5:臨日月之爻遇沖,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48223,23,風澤中孚,static,,亥,丙午,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48224,23,風澤中孚,static,,亥,丁未,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,3:休囚之爻遇日沖,1:靜爻遇沖|3:靜爻遇沖|5:靜爻遇沖,,,,,normal
48225,23,風澤中孚,static,,亥,戊申,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48226,23,風澤中孚,static,,亥,己酉,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,2:旺相之爻遇沖|6:旺相之爻遇沖,1:靜爻遇沖|2:空爻遇沖|5:靜爻遇沖|6:空爻遇沖,,,,,normal
48227,23,風澤中孚,static,,亥,庚戌,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48228,23,風澤中孚,static,,亥,辛亥,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48229,23,風澤中孚,static,,亥,壬子,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48230,23,風澤中孚,static,,亥,癸丑,寅|卯,巳,死|相|囚|囚|死|相,2,2,,,4:休囚之爻遇日沖,1:靜爻遇沖|4:靜爻遇沖|5:靜爻遇沖,,,,,normal
48231,23,風澤中孚,static,,亥,甲寅,子|丑,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48232,23,風澤中孚,static,,亥,乙卯,子|丑,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48233,23,風澤中孚,static,,亥,丙辰,子|丑,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48234,23,風澤中孚,static,,亥,丁巳,子|丑,巳,死|相|囚|囚|死|相,1,2,,,1:臨日月之爻遇沖|5:臨日月之爻遇沖,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48235,23,風澤中孚,static,,亥,戊午,子|丑,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48236,23,風澤中孚,static,,亥,己未,子|丑,巳,死|相|囚|囚|死|相,1,2,,,3:休囚之爻遇日沖,1:靜爻遇沖|3:空爻遇沖|5:靜爻遇沖,,,,,normal
48237,23,風澤中孚,static,,亥,庚申,子|丑,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48238,23,風澤中孚,static,,亥,辛酉,子|丑,巳,死|相|囚|囚|死|相,1,2,,,2:旺相之爻遇沖|6:旺相之爻遇沖,1:靜爻遇沖|2:靜爻遇沖|5:靜爻遇沖|6:靜爻遇沖,,,,,normal
48239,23,風澤中孚,static,,亥,壬戌,子|丑,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48240,23,風澤中孚,static,,亥,癸亥,子|丑,巳,死|相|囚|囚|死|相,1,2,,,,1:靜爻遇沖|5:靜爻遇沖,,,,,normal
48241,23,風澤中孚,one_line_1,1,子,甲子,戌|亥,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48242,23,風澤中孚,one_line_1,1,子,乙丑,戌|亥,午,死|相|囚|囚|死|相,0,0,,,4:休囚之爻遇日沖,4:靜爻遇沖,,,,,normal
48243,23,風澤中孚,one_line_1,1,子,丙寅,戌|亥,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48244,23,風澤中孚,one_line_1,1,子,丁卯,戌|亥,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48245,23,風澤中孚,one_line_1,1,子,戊辰,戌|亥,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48246,23,風澤中孚,one_line_1,1,子,己巳,戌|亥,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48247,23,風澤中孚,one_line_1,1,子,庚午,戌|亥,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48248,23,風澤中孚,one_line_1,1,子,辛未,戌|亥,午,死|相|囚|囚|死|相,0,0,,,3:休囚之爻遇日沖,3:靜爻遇沖,,,,,normal
48249,23,風澤中孚,one_line_1,1,子,壬申,戌|亥,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48250,23,風澤中孚,one_line_1,1,子,癸酉,戌|亥,午,死|相|囚|囚|死|相,0,0,,,2:旺相之爻遇沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,,,,,normal
48251,23,風澤中孚,one_line_1,1,子,甲戌,申|酉,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48252,23,風澤中孚,one_line_1,1,子,乙亥,申|酉,午,死|相|囚|囚|死|相,0,0,,,,1:動爻遇沖|5:靜爻遇沖,,,,,normal
48253,23,風澤中孚,one_line_1,1,子,丙子,申|酉,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48254,23,風澤中孚,one_line_1,1,子,丁丑,申|酉,午,死|相|囚|囚|死|相,0,0,,,4:休囚之爻遇日沖,4:靜爻遇沖,,,,,normal
48255,23,風澤中孚,one_line_1,1,子,戊寅,申|酉,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48256,23,風澤中孚,one_line_1,1,子,己卯,申|酉,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48257,23,風澤中孚,one_line_1,1,子,庚辰,申|酉,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48258,23,風澤中孚,one_line_1,1,子,辛巳,申|酉,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48259,23,風澤中孚,one_line_1,1,子,壬午,申|酉,午,死|相|囚|囚|死|相,0,0,,,,,,,,,normal
48260,23,風澤中孚,one_line_1,1,子,癸未,申|酉,午,死|相|囚|囚|死|相,0,0,,,3:休囚之爻遇日沖,3:靜爻遇沖,,,,,normal
48261,23,風澤中孚,one_line_1,1,子,甲申,午|未,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48262,23,風澤中孚,one_line_1,1,子,乙酉,午|未,午,死|相|囚|囚|死|相,1,0,,,2:旺相之爻遇沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,,,,,normal
48263,23,風澤中孚,one_line_1,1,子,丙戌,午|未,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48264,23,風澤中孚,one_line_1,1,子,丁亥,午|未,午,死|相|囚|囚|死|相,1,0,,,,1:動爻遇沖|5:靜爻遇沖,,,,,normal
48265,23,風澤中孚,one_line_1,1,子,戊子,午|未,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48266,23,風澤中孚,one_line_1,1,子,己丑,午|未,午,死|相|囚|囚|死|相,1,0,,,4:休囚之爻遇日沖,4:空爻遇沖,,,,,normal
48267,23,風澤中孚,one_line_1,1,子,庚寅,午|未,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48268,23,風澤中孚,one_line_1,1,子,辛卯,午|未,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48269,23,風澤中孚,one_line_1,1,子,壬辰,午|未,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48270,23,風澤中孚,one_line_1,1,子,癸巳,午|未,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48271,23,風澤中孚,one_line_1,1,子,甲午,辰|巳,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48272,23,風澤中孚,one_line_1,1,子,乙未,辰|巳,午,死|相|囚|囚|死|相,2,0,,,3:休囚之爻遇日沖,3:靜爻遇沖,,,,,normal
48273,23,風澤中孚,one_line_1,1,子,丙申,辰|巳,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48274,23,風澤中孚,one_line_1,1,子,丁酉,辰|巳,午,死|相|囚|囚|死|相,2,0,,,2:旺相之爻遇沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,,,,,normal
48275,23,風澤中孚,one_line_1,1,子,戊戌,辰|巳,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48276,23,風澤中孚,one_line_1,1,子,己亥,辰|巳,午,死|相|囚|囚|死|相,2,0,,,,1:空爻遇沖|5:空爻遇沖,,,,,normal
48277,23,風澤中孚,one_line_1,1,子,庚子,辰|巳,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48278,23,風澤中孚,one_line_1,1,子,辛丑,辰|巳,午,死|相|囚|囚|死|相,2,0,,,4:休囚之爻遇日沖,4:靜爻遇沖,,,,,normal
48279,23,風澤中孚,one_line_1,1,子,壬寅,辰|巳,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48280,23,風澤中孚,one_line_1,1,子,癸卯,辰|巳,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48281,23,風澤中孚,one_line_1,1,子,甲辰,寅|卯,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48282,23,風澤中孚,one_line_1,1,子,乙巳,寅|卯,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48283,23,風澤中孚,one_line_1,1,子,丙午,寅|卯,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48284,23,風澤中孚,one_line_1,1,子,丁未,寅|卯,午,死|相|囚|囚|死|相,2,0,,,3:休囚之爻遇日沖,3:靜爻遇沖,,,,,normal
48285,23,風澤中孚,one_line_1,1,子,戊申,寅|卯,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48286,23,風澤中孚,one_line_1,1,子,己酉,寅|卯,午,死|相|囚|囚|死|相,2,0,,,2:旺相之爻遇沖|6:旺相之爻遇沖,2:空爻遇沖|6:空爻遇沖,,,,,normal
48287,23,風澤中孚,one_line_1,1,子,庚戌,寅|卯,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48288,23,風澤中孚,one_line_1,1,子,辛亥,寅|卯,午,死|相|囚|囚|死|相,2,0,,,,1:動爻遇沖|5:靜爻遇沖,,,,,normal
48289,23,風澤中孚,one_line_1,1,子,壬子,寅|卯,午,死|相|囚|囚|死|相,2,0,,,,,,,,,normal
48290,23,風澤中孚,one_line_1,1,子,癸丑,寅|卯,午,死|相|囚|囚|死|相,2,0,,,4:休囚之爻遇日沖,4:靜爻遇沖,,,,,normal
48291,23,風澤中孚,one_line_1,1,子,甲寅,子|丑,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48292,23,風澤中孚,one_line_1,1,子,乙卯,子|丑,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48293,23,風澤中孚,one_line_1,1,子,丙辰,子|丑,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48294,23,風澤中孚,one_line_1,1,子,丁巳,子|丑,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48295,23,風澤中孚,one_line_1,1,子,戊午,子|丑,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48296,23,風澤中孚,one_line_1,1,子,己未,子|丑,午,死|相|囚|囚|死|相,1,0,,,3:休囚之爻遇日沖,3:空爻遇沖,,,,,normal
48297,23,風澤中孚,one_line_1,1,子,庚申,子|丑,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48298,23,風澤中孚,one_line_1,1,子,辛酉,子|丑,午,死|相|囚|囚|死|相,1,0,,,2:旺相之爻遇沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,,,,,normal
48299,23,風澤中孚,one_line_1,1,子,壬戌,子|丑,午,死|相|囚|囚|死|相,1,0,,,,,,,,,normal
48300,23,風澤中孚,one_line_1,1,子,癸亥,子|丑,午,死|相|囚|囚|死|相,1,0,,,,1:動爻遇沖|5:靜爻遇沖,,,,,normal
48301,23,風澤中孚,one_line_1,1,丑,甲子,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48302,23,風澤中孚,one_line_1,1,丑,乙丑,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48303,23,風澤中孚,one_line_1,1,丑,丙寅,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48304,23,風澤中孚,one_line_1,1,丑,丁卯,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48305,23,風澤中孚,one_line_1,1,丑,戊辰,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48306,23,風澤中孚,one_line_1,1,丑,己巳,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48307,23,風澤中孚,one_line_1,1,丑,庚午,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48308,23,風澤中孚,one_line_1,1,丑,辛未,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,3:臨日月之爻遇沖|4:臨日月之爻遇沖,3:靜爻遇沖|4:靜爻遇沖,,,,,normal
48309,23,風澤中孚,one_line_1,1,丑,壬申,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48310,23,風澤中孚,one_line_1,1,丑,癸酉,戌|亥,未,休|囚|旺|旺|休|囚,0,1,,,2:休囚之爻遇日沖|4:旺相之爻遇沖|6:休囚之爻遇日沖,2:靜爻遇沖|4:靜爻遇沖|6:靜爻遇沖,,,,,normal
48311,23,風澤中孚,one_line_1,1,丑,甲戌,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48312,23,風澤中孚,one_line_1,1,丑,乙亥,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,1:休囚之爻遇日沖|4:旺相之爻遇沖|5:休囚之爻遇日沖,1:動爻遇沖|4:靜爻遇沖|5:靜爻遇沖,,,,,normal
48313,23,風澤中孚,one_line_1,1,丑,丙子,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48314,23,風澤中孚,one_line_1,1,丑,丁丑,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48315,23,風澤中孚,one_line_1,1,丑,戊寅,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48316,23,風澤中孚,one_line_1,1,丑,己卯,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48317,23,風澤中孚,one_line_1,1,丑,庚辰,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48318,23,風澤中孚,one_line_1,1,丑,辛巳,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48319,23,風澤中孚,one_line_1,1,丑,壬午,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48320,23,風澤中孚,one_line_1,1,丑,癸未,申|酉,未,休|囚|旺|旺|休|囚,0,1,,,3:臨日月之爻遇沖|4:臨日月之爻遇沖,3:靜爻遇沖|4:靜爻遇沖,,,,,normal
48321,23,風澤中孚,one_line_1,1,丑,甲申,午|未,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
48322,23,風澤中孚,one_line_1,1,丑,乙酉,午|未,未,休|囚|旺|旺|休|囚,1,1,,,2:休囚之爻遇日沖|4:旺相之爻遇沖|6:休囚之爻遇日沖,2:靜爻遇沖|4:空爻遇沖|6:靜爻遇沖,,,,,normal
48323,23,風澤中孚,one_line_1,1,丑,丙戌,午|未,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
48324,23,風澤中孚,one_line_1,1,丑,丁亥,午|未,未,休|囚|旺|旺|休|囚,1,1,,,1:休囚之爻遇日沖|4:旺相之爻遇沖|5:休囚之爻遇日沖,1:動爻遇沖|4:空爻遇沖|5:靜爻遇沖,,,,,normal
48325,23,風澤中孚,one_line_1,1,丑,戊子,午|未,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
48326,23,風澤中孚,one_line_1,1,丑,己丑,午|未,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
48327,23,風澤中孚,one_line_1,1,丑,庚寅,午|未,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
48328,23,風澤中孚,one_line_1,1,丑,辛卯,午|未,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
48329,23,風澤中孚,one_line_1,1,丑,壬辰,午|未,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
48330,23,風澤中孚,one_line_1,1,丑,癸巳,午|未,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
48331,23,風澤中孚,one_line_1,1,丑,甲午,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48332,23,風澤中孚,one_line_1,1,丑,乙未,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,3:臨日月之爻遇沖|4:臨日月之爻遇沖,3:靜爻遇沖|4:靜爻遇沖,,,,,normal
48333,23,風澤中孚,one_line_1,1,丑,丙申,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48334,23,風澤中孚,one_line_1,1,丑,丁酉,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,2:休囚之爻遇日沖|4:旺相之爻遇沖|6:休囚之爻遇日沖,2:靜爻遇沖|4:靜爻遇沖|6:靜爻遇沖,,,,,normal
48335,23,風澤中孚,one_line_1,1,丑,戊戌,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48336,23,風澤中孚,one_line_1,1,丑,己亥,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,1:休囚之爻遇日沖|4:旺相之爻遇沖|5:休囚之爻遇日沖,1:空爻遇沖|4:靜爻遇沖|5:空爻遇沖,,,,,normal
48337,23,風澤中孚,one_line_1,1,丑,庚子,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48338,23,風澤中孚,one_line_1,1,丑,辛丑,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48339,23,風澤中孚,one_line_1,1,丑,壬寅,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48340,23,風澤中孚,one_line_1,1,丑,癸卯,辰|巳,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48341,23,風澤中孚,one_line_1,1,丑,甲辰,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48342,23,風澤中孚,one_line_1,1,丑,乙巳,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48343,23,風澤中孚,one_line_1,1,丑,丙午,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48344,23,風澤中孚,one_line_1,1,丑,丁未,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,3:臨日月之爻遇沖|4:臨日月之爻遇沖,3:靜爻遇沖|4:靜爻遇沖,,,,,normal
48345,23,風澤中孚,one_line_1,1,丑,戊申,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48346,23,風澤中孚,one_line_1,1,丑,己酉,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,2:休囚之爻遇日沖|4:旺相之爻遇沖|6:休囚之爻遇日沖,2:空爻遇沖|4:靜爻遇沖|6:空爻遇沖,,,,,normal
48347,23,風澤中孚,one_line_1,1,丑,庚戌,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48348,23,風澤中孚,one_line_1,1,丑,辛亥,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,1:休囚之爻遇日沖|4:旺相之爻遇沖|5:休囚之爻遇日沖,1:動爻遇沖|4:靜爻遇沖|5:靜爻遇沖,,,,,normal
48349,23,風澤中孚,one_line_1,1,丑,壬子,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48350,23,風澤中孚,one_line_1,1,丑,癸丑,寅|卯,未,休|囚|旺|旺|休|囚,2,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48351,23,風澤中孚,one_line_1,1,丑,甲寅,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48352,23,風澤中孚,one_line_1,1,丑,乙卯,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48353,23,風澤中孚,one_line_1,1,丑,丙辰,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48354,23,風澤中孚,one_line_1,1,丑,丁巳,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48355,23,風澤中孚,one_line_1,1,丑,戊午,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48356,23,風澤中孚,one_line_1,1,丑,己未,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,3:臨日月之爻遇沖|4:臨日月之爻遇沖,3:空爻遇沖|4:靜爻遇沖,,,,,normal
48357,23,風澤中孚,one_line_1,1,丑,庚申,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
48358,23,風澤中孚,one_line_1,1,丑,辛酉,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,2:休囚之爻遇日沖|4:旺相之爻遇沖|6:休囚之爻遇日沖,2:靜爻遇沖|4:靜爻遇沖|6:靜爻遇沖,,,,,normal
48359,23,風澤中孚,one_line_1,1,丑,壬戌,子|丑,未,休|囚|旺|旺|休|囚,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
